lower_threshold,upper_threshold,total_records,total_failures,low_risk_records,review_records,high_risk_records,low_risk_rate,review_rate,high_risk_rate,automation_coverage,low_risk_failures,low_risk_passes,review_failures,review_passes,high_risk_failures,high_risk_passes,low_risk_npv,high_risk_precision,high_risk_failure_capture,review_failure_capture,review_plus_high_failure_capture,low_risk_failure_leakage,operational_cost
0.16,0.6099999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6199999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6299999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6399999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6499999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6599999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6699999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6799999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6899999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.6999999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7099999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7199999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7299999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7399999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7499999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7599999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7699999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7799999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7899999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.7999999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8099999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8199999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8299999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8399999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8499999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8599999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8699999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8799999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8899999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.16,0.8999999999999996,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.17999999999999997,1253,83,1150,0,103,0.9177972865123704,0.0,0.08220271348762968,1.0,57,1093,0,0,26,77,0.9504347826086956,0.2524271844660194,0.3132530120481928,0.0,0.3132530120481928,0.6867469879518072,1371.0
0.17,0.18999999999999995,1253,83,1150,0,103,0.9177972865123704,0.0,0.08220271348762968,1.0,57,1093,0,0,26,77,0.9504347826086956,0.2524271844660194,0.3132530120481928,0.0,0.3132530120481928,0.6867469879518072,1371.0
0.17,0.19999999999999996,1253,83,1150,0,103,0.9177972865123704,0.0,0.08220271348762968,1.0,57,1093,0,0,26,77,0.9504347826086956,0.2524271844660194,0.3132530120481928,0.0,0.3132530120481928,0.6867469879518072,1371.0
0.17,0.20999999999999996,1253,83,1150,0,103,0.9177972865123704,0.0,0.08220271348762968,1.0,57,1093,0,0,26,77,0.9504347826086956,0.2524271844660194,0.3132530120481928,0.0,0.3132530120481928,0.6867469879518072,1371.0
0.17,0.21999999999999995,1253,83,1150,23,80,0.9177972865123704,0.018355945730247406,0.06384676775738228,0.9816440542697525,57,1093,5,18,21,59,0.9504347826086956,0.2625,0.25301204819277107,0.060240963855421686,0.3132530120481928,0.6867469879518072,1337.5
0.17,0.22999999999999993,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.23999999999999994,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.24999999999999994,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.2599999999999999,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.2699999999999999,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.2799999999999999,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.2899999999999999,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.29999999999999993,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.3099999999999999,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.3199999999999999,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.3299999999999999,1253,83,1150,86,17,0.9177972865123704,0.06863527533918595,0.013567438148443736,0.931364724660814,57,1093,19,67,7,10,0.9504347826086956,0.4117647058823529,0.08433734939759036,0.2289156626506024,0.3132530120481928,0.6867469879518072,1246.5
0.17,0.33999999999999986,1253,83,1150,92,11,0.9177972865123704,0.07342378292098962,0.008778930566640064,0.9265762170790104,57,1093,21,71,5,6,0.9504347826086956,0.45454545454545453,0.060240963855421686,0.25301204819277107,0.3132530120481928,0.6867469879518072,1239.5
0.17,0.34999999999999987,1253,83,1150,92,11,0.9177972865123704,0.07342378292098962,0.008778930566640064,0.9265762170790104,57,1093,21,71,5,6,0.9504347826086956,0.45454545454545453,0.060240963855421686,0.25301204819277107,0.3132530120481928,0.6867469879518072,1239.5
0.17,0.3599999999999999,1253,83,1150,92,11,0.9177972865123704,0.07342378292098962,0.008778930566640064,0.9265762170790104,57,1093,21,71,5,6,0.9504347826086956,0.45454545454545453,0.060240963855421686,0.25301204819277107,0.3132530120481928,0.6867469879518072,1239.5
0.17,0.3699999999999999,1253,83,1150,92,11,0.9177972865123704,0.07342378292098962,0.008778930566640064,0.9265762170790104,57,1093,21,71,5,6,0.9504347826086956,0.45454545454545453,0.060240963855421686,0.25301204819277107,0.3132530120481928,0.6867469879518072,1239.5
0.17,0.3799999999999999,1253,83,1150,92,11,0.9177972865123704,0.07342378292098962,0.008778930566640064,0.9265762170790104,57,1093,21,71,5,6,0.9504347826086956,0.45454545454545453,0.060240963855421686,0.25301204819277107,0.3132530120481928,0.6867469879518072,1239.5
0.17,0.38999999999999985,1253,83,1150,92,11,0.9177972865123704,0.07342378292098962,0.008778930566640064,0.9265762170790104,57,1093,21,71,5,6,0.9504347826086956,0.45454545454545453,0.060240963855421686,0.25301204819277107,0.3132530120481928,0.6867469879518072,1239.5
0.17,0.39999999999999986,1253,83,1150,92,11,0.9177972865123704,0.07342378292098962,0.008778930566640064,0.9265762170790104,57,1093,21,71,5,6,0.9504347826086956,0.45454545454545453,0.060240963855421686,0.25301204819277107,0.3132530120481928,0.6867469879518072,1239.5
0.17,0.40999999999999986,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.4199999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.4299999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.43999999999999984,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.44999999999999984,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.45999999999999985,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.4699999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.4799999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.4899999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.4999999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5099999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5199999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5299999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5399999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5499999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5599999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5699999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5799999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5899999999999997,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
0.17,0.5999999999999998,1253,83,1150,102,1,0.9177972865123704,0.08140462889066241,0.0007980845969672786,0.9185953711093376,57,1093,25,77,1,0,0.9504347826086956,1.0,0.012048192771084338,0.30120481927710846,0.3132530120481928,0.6867469879518072,1229.5
